Borrower_ID,Client_Name,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken
BRW_1860,John Martin,24,Male,Salaried,212144,2,LN_1860,1389055,12,10.21,Home,1995152.3818584443,1034777.3223818064,122255.71223702483,Delayed,3,96,Fully Recovered,4,Emails,Yes
BRW_1861,Matthew Lewis,54,Female,Salaried,195970,3,LN_1861,1978273,72,15.79,Personal,0.0,1112152.6738604393,42683.979335158736,Missed,4,139,Fully Recovered,0,Emails,No
BRW_1862,James Miller,33,Female,Business,150975,0,LN_1862,177540,60,8.45,Auto,212718.55375214343,136633.2751927583,3638.2280885782757,Delayed,2,61,Partially Recovered,4,Calls,No
BRW_1863,Ashley Walker,35,Female,Salaried,212789,4,LN_1863,660344,12,6.9,Business,0.0,301502.6200917902,57106.98027911225,On-Time,0,0,Partially Recovered,0,Emails,Yes
BRW_1864,Michael Martinez,31,Male,Self-Employed,194953,3,LN_1864,1570584,36,11.29,Personal,0.0,1010399.5401970649,51634.86717263437,On-Time,0,0,Pending,1,None,No
BRW_1865,Thomas Thomas,48,Male,Self-Employed,231670,2,LN_1865,1690053,48,10.12,Personal,0.0,706437.2808702524,42961.57244943273,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1866,Mark Thompson,33,Male,Salaried,208115,1,LN_1866,1589247,60,13.21,Home,1792303.3164653215,1040321.5921846954,36331.32833311869,On-Time,0,0,Partially Recovered,2,Settlement Offer,Yes
BRW_1867,Laura Williams,32,Male,Salaried,58304,3,LN_1867,1963604,72,14.8,Personal,0.0,1359922.1491255662,41307.456624713406,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1868,Emma Lee,25,Female,Self-Employed,87296,3,LN_1868,1950657,36,16.34,Personal,0.0,844295.2756196144,68907.19709236459,On-Time,0,0,Fully Recovered,3,Settlement Offer,No
BRW_1869,Michael Lee,55,Female,Salaried,198235,0,LN_1869,1512795,72,8.19,Personal,0.0,1004902.3374976229,26664.76409251877,On-Time,0,0,Partially Recovered,2,Emails,Yes
BRW_1870,Michelle Hernandez,50,Male,Self-Employed,102522,4,LN_1870,1850891,36,18.41,Business,0.0,481379.87654321815,67295.4427912399,Delayed,1,36,Partially Recovered,2,Emails,No
BRW_1871,Jane Hernandez,59,Male,Self-Employed,66855,0,LN_1871,1378726,12,10.83,Auto,1675097.4614959431,249385.08181691982,121744.78920799997,Delayed,1,42,Partially Recovered,0,None,No
BRW_1872,Joseph Martinez,48,Male,Salaried,149979,1,LN_1872,860329,36,15.91,Home,1059707.3290819884,159994.2356530778,30208.40181048778,On-Time,0,0,Partially Recovered,0,None,No
BRW_1873,Laura Anderson,30,Female,Salaried,180516,2,LN_1873,1119059,36,9.81,Personal,0.0,593071.7365680931,36009.14412860842,On-Time,0,0,Pending,4,None,No
BRW_1874,Steven Clark,41,Male,Business,56218,2,LN_1874,1277832,12,15.78,Auto,1844637.4687673792,130620.12108786842,115805.80216623917,On-Time,0,0,Fully Recovered,4,Calls,Yes
BRW_1875,Sharon Harris,26,Female,Salaried,177739,3,LN_1875,501596,36,12.2,Auto,686012.8616678092,412756.1022463259,16708.119987810547,On-Time,0,0,Partially Recovered,4,Settlement Offer,No
BRW_1876,Robert Walker,26,Female,Salaried,219656,4,LN_1876,598356,12,5.26,Personal,0.0,281062.98250303086,51295.07124170783,Delayed,5,165,Pending,1,Calls,Yes
BRW_1877,Emma Davis,53,Female,Self-Employed,207729,2,LN_1877,1686997,36,14.78,Personal,0.0,421797.0196613221,58298.72027350301,On-Time,0,0,Fully Recovered,1,Emails,Yes
BRW_1878,Emma Young,38,Female,Business,71741,4,LN_1878,1358841,12,6.53,Personal,0.0,1146535.962415946,117281.87526167803,On-Time,0,0,Pending,4,Settlement Offer,No
BRW_1879,William Clark,43,Male,Salaried,64922,3,LN_1879,633855,48,16.72,Business,0.0,502092.63032706344,18198.22038627417,On-Time,0,0,Pending,1,Emails,No
BRW_1880,David Harris,46,Female,Salaried,137146,2,LN_1880,121058,72,14.17,Home,122045.86721841714,43501.98908547633,2505.5228245414123,On-Time,0,0,Pending,3,None,No
BRW_1881,John Allen,23,Female,Salaried,124706,2,LN_1881,863053,12,7.0,Home,971581.669866065,725227.7518192548,74677.16780023613,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1882,Laura Hall,60,Male,Business,141432,3,LN_1882,286411,60,7.75,Personal,0.0,247846.78187554856,5773.174999243457,Delayed,3,112,Pending,3,Calls,Yes
BRW_1883,Cynthia Davis,47,Male,Self-Employed,72414,2,LN_1883,889221,36,14.92,Home,1197105.212737762,605499.6110673015,30790.313055149083,On-Time,0,0,Pending,4,Emails,No
BRW_1884,Donald Martin,24,Female,Salaried,166942,1,LN_1884,621822,12,18.75,Auto,687333.3271299205,362574.65109064727,57230.82167041718,Delayed,4,138,Pending,2,Emails,No
BRW_1885,Steven Walker,44,Male,Salaried,240501,1,LN_1885,833956,48,6.19,Business,0.0,159044.51427335787,19658.2100198548,Delayed,2,60,Fully Recovered,0,Settlement Offer,No
BRW_1886,Amanda Thomas,29,Male,Business,146859,1,LN_1886,368413,24,11.67,Business,0.0,125129.6656565477,17285.758326806776,Delayed,2,85,Fully Recovered,1,Emails,No
BRW_1887,Rebecca Davis,29,Female,Business,95968,0,LN_1887,375877,48,15.41,Business,0.0,97400.40593478961,10539.223507649487,On-Time,0,0,Fully Recovered,0,Calls,No
BRW_1888,Sharon Smith,24,Female,Self-Employed,122412,1,LN_1888,692785,72,9.54,Personal,0.0,452097.9840519469,12674.300197199107,On-Time,0,0,Pending,0,None,No
BRW_1889,Jessica Moore,24,Male,Salaried,46103,0,LN_1889,1274547,24,16.17,Business,0.0,251925.65631363034,62509.36351038768,Missed,3,107,Pending,3,Settlement Offer,No
BRW_1890,James Walker,64,Male,Salaried,71878,1,LN_1890,779198,48,17.76,Home,833910.6302456413,646424.5539210071,22791.337212231174,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1891,Mark Garcia,56,Male,Business,228447,3,LN_1891,155547,60,13.79,Home,230543.50368801496,117588.2987677301,3602.39424162456,Delayed,5,155,Partially Recovered,0,Emails,No
BRW_1892,Sharon Rodriguez,28,Male,Salaried,145410,4,LN_1892,1684684,36,10.57,Home,1709023.8450680638,778608.0647711131,54811.96991383376,On-Time,0,0,Fully Recovered,1,Settlement Offer,Yes
BRW_1893,William Clark,56,Male,Salaried,232115,0,LN_1893,1215666,72,8.79,Auto,1458297.0240070461,473397.68043955375,21786.544756452506,On-Time,0,0,Pending,0,Emails,No
BRW_1894,Steven Johnson,39,Female,Salaried,207954,3,LN_1894,1066146,24,7.28,Home,1078068.136471851,334482.8432914429,47869.55264162463,Missed,3,119,Fully Recovered,4,Calls,No
BRW_1895,Sharon Lewis,45,Female,Self-Employed,66088,3,LN_1895,701908,48,17.51,Business,0.0,163360.67778049503,20439.26156428567,On-Time,0,0,Partially Recovered,0,Calls,No
BRW_1896,Emma Smith,24,Male,Salaried,223897,3,LN_1896,1359339,24,17.13,Home,1621073.8486826553,1102088.053470803,67293.73920742754,Delayed,3,92,Fully Recovered,1,None,No
BRW_1897,Sharon Davis,37,Male,Salaried,128920,1,LN_1897,1348217,36,13.85,Personal,0.0,1056986.2122208825,45980.699984395455,On-Time,0,0,Pending,4,Calls,No
BRW_1898,Robert Taylor,28,Female,Self-Employed,225139,1,LN_1898,355951,24,8.03,Home,397087.45873661165,58722.174433943204,16103.570349814287,Missed,5,162,Partially Recovered,2,Calls,No
BRW_1899,Melissa Williams,43,Female,Salaried,103208,1,LN_1899,1812700,36,5.85,Business,0.0,1104571.7910893545,55022.729473877465,On-Time,0,0,Fully Recovered,3,Settlement Offer,No
BRW_1900,Mark Moore,62,Female,Self-Employed,56644,1,LN_1900,1897044,36,8.46,Business,0.0,1407443.0602804592,59849.85252203697,On-Time,0,0,Pending,2,Calls,No
BRW_1901,Mark Young,60,Male,Self-Employed,222678,1,LN_1901,942164,72,16.29,Home,950600.9369378863,727666.9869980126,20587.998705696853,Delayed,5,172,Partially Recovered,0,Emails,No
BRW_1902,Melissa Young,29,Female,Self-Employed,65436,1,LN_1902,566921,60,12.77,Business,0.0,176583.10335034112,12832.544374326962,On-Time,0,0,Pending,2,Settlement Offer,No
BRW_1903,Jane Thompson,57,Female,Salaried,227833,3,LN_1903,825076,72,5.69,Business,0.0,316930.3340282354,13553.479406905555,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1904,John Lewis,53,Male,Self-Employed,180742,2,LN_1904,858313,60,13.89,Personal,0.0,399945.6895768876,19922.52800598469,Delayed,5,167,Pending,1,Emails,No
BRW_1905,Joseph White,38,Female,Self-Employed,181244,1,LN_1905,363130,36,12.49,Personal,0.0,83085.14415136534,12146.27340228051,Delayed,2,72,Partially Recovered,4,Emails,No
BRW_1906,Anthony Allen,32,Female,Self-Employed,39495,2,LN_1906,105553,60,18.51,Auto,124131.95014646304,62372.076752212815,2709.722918387727,Delayed,2,68,Fully Recovered,0,None,No
BRW_1907,Amanda Brown,57,Female,Business,42071,1,LN_1907,567797,60,8.49,Auto,679824.5555049168,483911.9754074539,11646.488561052298,On-Time,0,0,Partially Recovered,1,Emails,No
BRW_1908,Steven Rodriguez,57,Male,Salaried,231995,4,LN_1908,1984849,60,9.95,Auto,2541290.2235652967,1399382.9507721404,42123.36071307179,Missed,2,67,Partially Recovered,1,Emails,No
BRW_1909,Kathleen Walker,41,Female,Business,246249,1,LN_1909,1387783,12,14.2,Business,0.0,632618.265869282,124735.66854392091,Missed,5,174,Pending,3,Settlement Offer,No
BRW_1910,Cynthia Lee,37,Female,Self-Employed,110957,0,LN_1910,200754,48,17.72,Auto,218142.4881829848,163393.42727218283,5867.816542256475,Delayed,5,161,Fully Recovered,1,Calls,No
BRW_1911,Michael White,31,Female,Salaried,152681,0,LN_1911,683263,48,19.13,Home,750656.4097559385,527044.6250051394,20476.545464624116,Delayed,1,43,Pending,1,Calls,No
BRW_1912,Kathleen Jones,57,Male,Salaried,155606,2,LN_1912,1812713,60,8.35,Home,2366602.4043174717,381089.38409595226,37059.67174686469,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1913,John Walker,23,Female,Business,216867,0,LN_1913,265146,48,13.9,Home,320973.6510916162,69656.58145654974,7232.212403990361,On-Time,0,0,Partially Recovered,3,Calls,No
BRW_1914,Michelle Taylor,38,Male,Salaried,249845,2,LN_1914,865057,24,7.32,Auto,1038105.1678721233,490482.5436591162,38856.44762585475,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1915,Daniel Brown,39,Male,Self-Employed,63575,0,LN_1915,1875070,36,5.65,Home,2758630.646181707,1543455.3964593578,56746.37651735924,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1916,Robert White,32,Female,Self-Employed,95332,4,LN_1916,1230529,48,18.36,Auto,1353492.297170168,820686.4752463003,36378.68203029622,On-Time,0,0,Fully Recovered,3,Settlement Offer,No
BRW_1917,Cynthia Davis,35,Male,Salaried,59631,4,LN_1917,1199215,36,9.89,Personal,0.0,292748.0472280768,38633.39175873326,On-Time,0,0,Partially Recovered,2,Emails,No
BRW_1918,Jane Hernandez,23,Male,Business,81180,4,LN_1918,285801,48,19.48,Personal,0.0,177918.06688800035,8618.042777335533,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1919,Kathleen Miller,62,Male,Salaried,72855,4,LN_1919,1518377,24,16.68,Personal,0.0,169701.69743470324,74838.74122710673,On-Time,0,0,Partially Recovered,1,None,No
BRW_1920,Michael King,58,Male,Self-Employed,175064,2,LN_1920,382993,48,16.52,Business,0.0,70862.28986549092,10956.3980529834,On-Time,0,0,Partially Recovered,1,Emails,No
BRW_1921,Steven Allen,54,Female,Salaried,110925,1,LN_1921,962832,48,9.41,Personal,0.0,756153.4914484738,24147.999679508106,On-Time,0,0,Partially Recovered,4,Calls,No
BRW_1922,John Wilson,56,Male,Salaried,223948,1,LN_1922,629932,36,9.66,Home,703397.6712360947,242833.76035134195,20225.727381931836,Missed,3,117,Partially Recovered,2,None,No
BRW_1923,Amanda Harris,46,Female,Salaried,176188,2,LN_1923,269833,24,7.6,Auto,289640.786041429,114018.29948103438,12154.648427333326,Delayed,1,50,Partially Recovered,3,Calls,No
BRW_1924,Steven Clark,49,Male,Self-Employed,146170,0,LN_1924,980984,60,6.08,Auto,1287707.451144174,479464.4644328211,19001.682015544957,On-Time,0,0,Pending,2,None,No
BRW_1925,Robert Miller,37,Female,Salaried,102377,2,LN_1925,158662,36,17.28,Home,183623.39299067704,47987.2250873969,5678.867551565802,Missed,3,93,Pending,3,None,No
BRW_1926,David Hernandez,44,Male,Self-Employed,124701,1,LN_1926,1094465,36,19.06,Auto,1366533.5396743054,645266.8145350908,40151.940200756784,On-Time,0,0,Fully Recovered,3,Emails,Yes
BRW_1927,William Thompson,27,Female,Business,216886,1,LN_1927,807369,12,12.79,Home,1139281.4655663832,271006.3523565934,72032.47798183942,On-Time,0,0,Pending,1,None,Yes
BRW_1928,Matthew Garcia,36,Female,Self-Employed,60336,1,LN_1928,1281346,72,7.55,Personal,0.0,925565.1461607234,22185.65290002304,On-Time,0,0,Partially Recovered,0,Settlement Offer,No
BRW_1929,Ashley Jackson,56,Male,Business,249479,1,LN_1929,701555,36,16.5,Business,0.0,249317.3920436919,24838.121599881466,On-Time,0,0,Fully Recovered,0,Calls,No
BRW_1930,Thomas Smith,54,Male,Salaried,235385,0,LN_1930,589839,12,9.16,Personal,0.0,527631.521507275,51626.06600376787,On-Time,0,0,Fully Recovered,0,Emails,No
BRW_1931,Joseph Moore,25,Female,Salaried,233685,3,LN_1931,503291,12,8.11,Auto,724261.3224372601,192058.17014317226,43806.0951099796,Delayed,4,129,Pending,2,Emails,No
BRW_1932,Donald Brown,32,Female,Salaried,236925,0,LN_1932,1803128,72,11.7,Business,0.0,970640.3916473269,34970.83112729416,Delayed,2,84,Partially Recovered,2,Settlement Offer,No
BRW_1933,Amanda Anderson,24,Male,Business,222670,2,LN_1933,559749,36,19.95,Business,0.0,430148.75304464175,20788.0210113773,On-Time,0,0,Fully Recovered,1,Calls,No
BRW_1934,Sharon Harris,41,Female,Self-Employed,189746,1,LN_1934,935504,12,5.5,Home,1360367.3008470049,526800.6413441481,80300.65531457042,On-Time,0,0,Pending,1,None,No
BRW_1935,David Thomas,37,Male,Self-Employed,112898,3,LN_1935,1175255,36,15.04,Personal,0.0,1015428.3533182265,40763.6255108937,On-Time,0,0,Fully Recovered,2,None,No
BRW_1936,Stephanie Garcia,57,Female,Salaried,41023,2,LN_1936,743515,24,16.21,Home,939222.1125808482,143415.8497508859,36479.4554625145,On-Time,0,0,Pending,1,None,No
BRW_1937,Laura Young,38,Female,Self-Employed,79461,1,LN_1937,1566593,72,10.31,Business,0.0,1312349.27114872,29267.94641676378,Delayed,2,83,Pending,3,Emails,No
BRW_1938,Ashley Hernandez,54,Male,Salaried,81780,1,LN_1938,1012954,48,6.21,Business,0.0,196241.48108497684,23886.904178007768,Delayed,4,127,Fully Recovered,1,Settlement Offer,No
BRW_1939,Cynthia Johnson,42,Male,Business,77903,2,LN_1939,725408,60,8.93,Home,898626.9692329013,432534.8213429289,15033.644469965122,Missed,3,97,Partially Recovered,0,Calls,No
BRW_1940,Michelle Rodriguez,41,Female,Self-Employed,198170,3,LN_1940,1273189,24,18.82,Home,1511545.9955003653,510638.3051644621,64068.407462645795,Delayed,4,127,Fully Recovered,0,Settlement Offer,No
BRW_1941,Donald Anderson,43,Male,Salaried,92495,3,LN_1941,1550458,24,17.17,Home,2040368.4688592628,1342691.374929822,76784.86235795218,On-Time,0,0,Fully Recovered,4,Calls,No
BRW_1942,Laura White,39,Male,Salaried,113191,1,LN_1942,1886973,24,7.7,Home,1989002.4222394852,219760.0405663999,85084.72584259341,Missed,5,166,Fully Recovered,3,None,No
BRW_1943,Ashley Williams,47,Male,Salaried,96012,2,LN_1943,1506073,36,17.82,Home,1624083.7099317517,630243.5941349027,54312.24972018877,Delayed,4,149,Fully Recovered,3,Emails,No
BRW_1944,Sharon Wilson,56,Female,Salaried,65073,0,LN_1944,1493480,24,12.92,Auto,2076730.830515142,1261298.8084485764,70946.65436703821,On-Time,0,0,Pending,1,Calls,No
BRW_1945,Kathleen Hall,27,Male,Self-Employed,210545,4,LN_1945,905206,48,15.89,Home,1185878.821715245,640971.3389381763,25602.82448937416,Delayed,5,156,Pending,1,Emails,No
BRW_1946,John Williams,36,Female,Salaried,218205,4,LN_1946,615487,24,11.61,Home,898990.1367698888,278956.57150674635,28861.14036963435,On-Time,0,0,Partially Recovered,0,Settlement Offer,Yes
BRW_1947,Michelle Allen,29,Male,Salaried,151647,4,LN_1947,276448,72,11.89,Home,307143.1921828851,111508.65408971718,5388.811060344747,On-Time,0,0,Partially Recovered,2,None,No
BRW_1948,Donald Robinson,64,Female,Business,246983,2,LN_1948,503064,72,14.43,Business,0.0,210658.87269791315,10482.191610878444,Delayed,3,117,Fully Recovered,0,Settlement Offer,No
BRW_1949,Sarah Garcia,60,Male,Salaried,99586,3,LN_1949,1967006,24,11.08,Business,0.0,357697.4505094529,91750.97287665836,On-Time,0,0,Partially Recovered,3,Emails,No
BRW_1950,Robert Thomas,41,Male,Self-Employed,214781,4,LN_1950,665705,24,11.85,Home,682101.0148472616,298958.25265378226,31290.434217266287,Missed,1,37,Partially Recovered,1,None,Yes
BRW_1951,Laura Young,40,Female,Salaried,68169,1,LN_1951,802203,60,14.43,Personal,0.0,649149.4668025692,18845.17578565698,Missed,1,52,Partially Recovered,2,Settlement Offer,No
BRW_1952,William Thompson,36,Male,Self-Employed,91133,3,LN_1952,580191,72,14.23,Business,0.0,235530.89237628446,12026.836705011609,On-Time,0,0,Pending,4,Emails,No
BRW_1953,Charles Wilson,45,Male,Salaried,147994,4,LN_1953,1113492,36,9.86,Home,1558109.250022714,868817.1029589688,35856.11034443632,Delayed,1,45,Partially Recovered,0,Calls,Yes
BRW_1954,Michael Garcia,40,Male,Self-Employed,185646,0,LN_1954,1348938,72,9.93,Personal,0.0,928304.6814550565,24942.615655419704,On-Time,0,0,Partially Recovered,1,None,No
BRW_1955,Amanda King,61,Female,Salaried,147202,2,LN_1955,1938219,12,10.97,Business,0.0,258641.81025750417,171275.888454457,Delayed,1,42,Partially Recovered,1,None,No
BRW_1956,Mark Martinez,36,Male,Salaried,84789,4,LN_1956,875918,24,18.17,Home,1022459.5145883872,579143.0805785896,43801.40152420902,Delayed,4,140,Fully Recovered,2,Emails,No
BRW_1957,Jessica Young,21,Female,Salaried,128390,1,LN_1957,1580385,72,13.5,Personal,0.0,804082.8610451261,32143.390733025015,Missed,4,140,Fully Recovered,0,None,No
BRW_1958,Stephanie Young,43,Male,Self-Employed,98920,2,LN_1958,568478,48,18.69,Home,686115.6258134203,160797.80763188857,16904.706116483907,On-Time,0,0,Partially Recovered,3,None,No
BRW_1959,Rebecca Hall,36,Male,Salaried,247897,1,LN_1959,1795713,24,9.94,Business,0.0,313041.6316675284,82813.32436620658,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1960,Daniel Smith,30,Male,Salaried,161875,0,LN_1960,969282,72,18.8,Home,1195508.0769678392,630267.6368978058,22547.786470429026,On-Time,0,0,Pending,3,None,No
BRW_1961,Jane Anderson,46,Female,Salaried,160978,1,LN_1961,954651,24,10.18,Personal,0.0,526389.3241489762,44131.653512679804,On-Time,0,0,Partially Recovered,4,Emails,No
BRW_1962,Thomas Garcia,27,Female,Salaried,98604,1,LN_1962,252048,60,15.17,Personal,0.0,211286.04196579338,6018.719296963329,Missed,1,32,Pending,4,None,No
BRW_1963,Robert Clark,59,Male,Self-Employed,55612,4,LN_1963,1899722,60,19.18,Personal,0.0,672411.7132578656,49468.180820014946,On-Time,0,0,Fully Recovered,1,None,No
BRW_1964,David Brown,35,Female,Salaried,171251,3,LN_1964,1141063,36,15.27,Business,0.0,840234.5923096008,39706.36180117581,Delayed,5,162,Fully Recovered,1,None,No
BRW_1965,David Young,46,Female,Salaried,76827,2,LN_1965,1134388,12,11.63,Personal,0.0,339687.6105683008,100592.75464164873,On-Time,0,0,Partially Recovered,0,Emails,No
BRW_1966,Mark Davis,21,Male,Salaried,93550,0,LN_1966,466237,72,9.64,Personal,0.0,242433.66628886887,8553.02982264812,Missed,3,106,Pending,1,Calls,No
BRW_1967,Thomas Rodriguez,39,Female,Salaried,210365,0,LN_1967,1079092,72,11.36,Personal,0.0,831362.0348892289,20739.043996302713,On-Time,0,0,Pending,4,Calls,No
BRW_1968,Thomas Garcia,59,Female,Salaried,95402,3,LN_1968,398840,12,12.88,Home,460237.4473913275,357885.02441408584,35600.85153298676,On-Time,0,0,Pending,0,Emails,No
BRW_1969,Michael Hernandez,58,Male,Self-Employed,217873,2,LN_1969,820984,48,10.33,Auto,1202661.171801735,513488.71663255914,20952.626386706583,On-Time,0,0,Pending,2,Calls,No
BRW_1970,Stephanie White,28,Female,Salaried,165395,1,LN_1970,1453560,12,16.91,Auto,1553970.693038043,639395.386505201,132509.5041996105,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1971,Michael White,51,Male,Self-Employed,150239,1,LN_1971,1940573,60,11.23,Auto,2014787.2861543112,468097.6560474352,42415.68975370635,Delayed,5,152,Pending,4,Settlement Offer,No
BRW_1972,Robert Taylor,31,Female,Business,41516,3,LN_1972,751665,72,17.1,Personal,0.0,376792.45223873743,16763.60810014603,On-Time,0,0,Fully Recovered,2,Calls,No
BRW_1973,Michelle Hall,52,Female,Self-Employed,81231,2,LN_1973,170107,36,14.5,Personal,0.0,126926.2946753353,5855.249209864758,On-Time,0,0,Fully Recovered,1,Emails,No
BRW_1974,Michelle Jackson,30,Male,Salaried,190623,3,LN_1974,720331,12,12.24,Auto,955192.6907187949,176213.46265289243,64081.439488860146,Delayed,3,90,Partially Recovered,4,Settlement Offer,No
BRW_1975,Melissa Garcia,56,Female,Self-Employed,31175,4,LN_1975,979524,36,9.35,Auto,1050320.6274509646,472996.76331784396,31308.405531802044,Delayed,4,126,Partially Recovered,1,Settlement Offer,No
BRW_1976,Stephanie Hall,26,Female,Self-Employed,145539,2,LN_1976,699661,72,10.96,Personal,0.0,315884.984959584,13303.072803774883,On-Time,0,0,Partially Recovered,1,Settlement Offer,No
BRW_1977,Jessica Anderson,53,Female,Salaried,77660,0,LN_1977,1792071,72,17.5,Personal,0.0,739363.8066239982,40368.27369582143,On-Time,0,0,Pending,2,Emails,No
BRW_1978,Jessica Anderson,24,Male,Salaried,142622,1,LN_1978,1535723,72,19.18,Auto,1945024.7789037968,1167288.3937725017,36058.615209793665,On-Time,0,0,Partially Recovered,0,Calls,Yes
BRW_1979,Michael Harris,37,Male,Salaried,187681,3,LN_1979,221302,48,6.05,Home,236359.52026274515,73147.5354209507,5202.35852384996,On-Time,0,0,Fully Recovered,3,Calls,No
BRW_1980,Cynthia Davis,25,Female,Self-Employed,96857,3,LN_1980,398088,72,15.48,Home,517984.08419644856,328314.0739516522,8521.691956597922,Delayed,1,30,Pending,1,Emails,Yes
BRW_1981,Anthony Clark,61,Male,Business,47932,4,LN_1981,827053,48,15.78,Business,0.0,490439.3260714072,23345.831980507464,Delayed,1,56,Pending,4,Emails,No
BRW_1982,James Brown,34,Male,Salaried,36705,4,LN_1982,1490163,48,7.09,Auto,1991064.3226204487,370583.24102492596,35746.06322056821,Missed,3,96,Pending,4,Calls,No
BRW_1983,Emma Garcia,50,Female,Salaried,218649,3,LN_1983,603811,48,6.2,Auto,882709.6274579627,224047.27474912506,14235.951904211666,On-Time,0,0,Partially Recovered,3,Settlement Offer,No
BRW_1984,Joseph White,25,Male,Salaried,129972,4,LN_1984,706501,36,5.18,Personal,0.0,400349.2828721186,21231.612593188274,On-Time,0,0,Partially Recovered,2,Calls,No
BRW_1985,Rebecca King,60,Male,Salaried,205833,4,LN_1985,1931429,60,6.62,Personal,0.0,1685347.825795173,37899.28219870344,On-Time,0,0,Fully Recovered,2,Settlement Offer,No
BRW_1986,Emily Clark,46,Male,Salaried,80436,4,LN_1986,1525868,12,8.47,Home,1915213.738033004,241252.12891262647,133064.67946623612,On-Time,0,0,Pending,4,Emails,No
BRW_1987,Robert Jones,57,Male,Salaried,84873,2,LN_1987,1896339,72,17.04,Business,0.0,1456777.6466949857,42228.54289211363,On-Time,0,0,Pending,0,Settlement Offer,Yes
BRW_1988,James Davis,31,Male,Business,172776,2,LN_1988,917824,12,15.27,Business,0.0,191894.34648458863,82958.22584455904,Missed,5,154,Pending,3,Settlement Offer,No
BRW_1989,Michael Taylor,56,Male,Salaried,231718,3,LN_1989,510991,72,11.26,Business,0.0,118726.21732179829,9794.427181576197,On-Time,0,0,Pending,2,Calls,Yes
BRW_1990,Thomas Jones,64,Male,Self-Employed,80685,1,LN_1990,1507370,60,15.94,Personal,0.0,413999.799377145,36608.27222932769,Missed,2,79,Pending,0,Settlement Offer,No
BRW_1991,Stephanie Harris,32,Female,Self-Employed,125198,0,LN_1991,65725,12,12.09,Business,0.0,39052.60461954646,5842.354203813645,On-Time,0,0,Fully Recovered,2,Emails,No
BRW_1992,Daniel Jackson,62,Male,Self-Employed,152396,0,LN_1992,1516138,12,18.0,Business,0.0,1144923.3878906425,138999.52108486491,Delayed,1,31,Fully Recovered,1,Calls,No
BRW_1993,Sharon Rodriguez,39,Male,Self-Employed,224547,2,LN_1993,1066794,48,8.73,Personal,0.0,608202.3345928391,26410.656187015422,Missed,5,162,Fully Recovered,1,Calls,No
BRW_1994,Anthony Allen,40,Male,Salaried,89763,1,LN_1994,330982,72,8.94,Auto,388617.87297787843,235083.40538466658,5956.27695705596,Delayed,5,176,Pending,0,None,No
BRW_1995,Michael Martin,55,Female,Self-Employed,133220,2,LN_1995,1707198,36,12.79,Personal,0.0,734475.6531767169,57349.71789576655,On-Time,0,0,Pending,2,Calls,No
BRW_1996,Cynthia Hernandez,53,Male,Salaried,171723,1,LN_1996,158434,36,18.9,Personal,0.0,71505.72265290866,5799.5526232567045,Delayed,1,47,Fully Recovered,4,Calls,No
BRW_1997,Sharon Martin,50,Female,Self-Employed,184790,4,LN_1997,912010,72,8.94,Personal,0.0,193598.89997376502,16412.324983245635,Delayed,5,159,Partially Recovered,4,Emails,No
BRW_1998,Joseph Robinson,43,Male,Salaried,178524,3,LN_1998,905555,60,8.11,Personal,0.0,389253.9605249725,18409.09956212405,Delayed,2,77,Partially Recovered,2,Emails,Yes
BRW_1999,Jane Walker,35,Female,Salaried,143149,1,LN_1999,1908327,72,13.99,Personal,0.0,648516.0408398085,39312.27125614546,Delayed,3,97,Partially Recovered,0,Calls,No
